asset_class,market,symbol,yf_ticker,name,gics_sector,industry,currency,market_cap_tier,market_cap_usd_bn
Equity,Japan,6098,6098.T,Recruit Holdings Co. Ltd.,Industrials,Human Resource Services,JPY,Large Cap,90.0
Equity,Japan,6902,6902.T,Denso Corporation,Consumer Discretionary,Auto Parts,JPY,Large Cap,50.0
Equity,Japan,6981,6981.T,Murata Manufacturing Co.,Information Technology,Electronic Components,JPY,Mid Cap,45.0
Equity,Japan,5108,5108.T,Bridgestone Corporation,Consumer Discretionary,Auto Parts,JPY,Mid Cap,30.0
Equity,Japan,4452,4452.T,Kao Corporation,Consumer Staples,Personal Products,JPY,Mid Cap,25.0
Equity,Japan,3382,3382.T,Seven & I Holdings Co.,Consumer Staples,Food Retail,JPY,Mid Cap,35.0
Equity,Japan,8591,8591.T,ORIX Corporation,Financials,Diversified Financial Services,JPY,Mid Cap,30.0
Equity,Japan,8766,8766.T,Tokio Marine Holdings Inc.,Financials,Property & Casualty Insurance,JPY,Large Cap,75.0
Equity,Japan,8725,8725.T,MS&AD Insurance Group,Financials,Property & Casualty Insurance,JPY,Mid Cap,30.0
Equity,Japan,6367,6367.T,Daikin Industries Ltd.,Industrials,Building Products,JPY,Mid Cap,45.0
Equity,Japan,6954,6954.T,Fanuc Corporation,Industrials,Industrial Machinery,JPY,Mid Cap,25.0
Equity,Japan,9020,9020.T,East Japan Railway Company,Industrials,Passenger Ground Transportation,JPY,Mid Cap,30.0
Equity,Canada,RY,RY.TO,Royal Bank of Canada,Financials,Diversified Banks,CAD,Mega Cap,200.0
Equity,Canada,TD,TD.TO,Toronto-Dominion Bank,Financials,Diversified Banks,CAD,Large Cap,130.0
Equity,Canada,BNS,BNS.TO,Bank of Nova Scotia,Financials,Diversified Banks,CAD,Large Cap,75.0
Equity,Canada,BMO,BMO.TO,Bank of Montreal,Financials,Diversified Banks,CAD,Large Cap,90.0
Equity,Canada,CM,CM.TO,Canadian Imperial Bank of Commerce,Financials,Diversified Banks,CAD,Large Cap,60.0
Equity,Canada,ENB,ENB.TO,Enbridge Inc.,Energy,Oil & Gas Storage & Transport,CAD,Large Cap,110.0
Equity,Canada,TRP,TRP.TO,TC Energy Corporation,Energy,Oil & Gas Storage & Transport,CAD,Large Cap,55.0
Equity,Canada,CNQ,CNQ.TO,Canadian Natural Resources,Energy,Oil & Gas E&P,CAD,Large Cap,75.0
Equity,Canada,SU,SU.TO,Suncor Energy Inc.,Energy,Integrated Oil & Gas,CAD,Large Cap,60.0
Equity,Canada,SHOP,SHOP.TO,Shopify Inc.,Information Technology,Software,CAD,Large Cap,160.0
Equity,Canada,BN,BN.TO,Brookfield Corporation,Financials,Asset Management,CAD,Large Cap,120.0
Equity,Canada,BAM,BAM.TO,Brookfield Asset Management,Financials,Asset Management,CAD,Mid Cap,25.0
Equity,Canada,CP,CP.TO,Canadian Pacific Kansas City,Industrials,Rail Transportation,CAD,Large Cap,65.0
Equity,Canada,CNR,CNR.TO,Canadian National Railway,Industrials,Rail Transportation,CAD,Large Cap,75.0
Equity,Canada,ABX,ABX.TO,Barrick Mining Corporation,Materials,Gold Mining,CAD,Mid Cap,35.0
Equity,Canada,MFC,MFC.TO,Manulife Financial Corp.,Financials,Life Insurance,CAD,Large Cap,65.0
Equity,Canada,SLF,SLF.TO,Sun Life Financial Inc.,Financials,Life Insurance,CAD,Mid Cap,40.0
Equity,Canada,BCE,BCE.TO,BCE Inc.,Communication Services,Telecom Services,CAD,Mid Cap,25.0
Equity,Canada,T-CA,T.TO,TELUS Corporation,Communication Services,Telecom Services,CAD,Mid Cap,28.0
Equity,Canada,L,L.TO,Loblaw Companies Ltd.,Consumer Staples,Food Retail,CAD,Mid Cap,45.0
Equity,Canada,NTR,NTR.TO,Nutrien Ltd.,Materials,Fertilizers,CAD,Mid Cap,22.0
Equity,Canada,FNV,FNV.TO,Franco-Nevada Corporation,Materials,Gold Mining,CAD,Mid Cap,35.0
Equity,Canada,AEM,AEM.TO,Agnico Eagle Mines Ltd.,Materials,Gold Mining,CAD,Large Cap,55.0
Equity,Canada,CSU,CSU.TO,Constellation Software Inc.,Information Technology,Software,CAD,Large Cap,90.0
Equity,Canada,ATD,ATD.TO,Alimentation Couche-Tard,Consumer Staples,Food Retail,CAD,Large Cap,55.0
Equity,Canada,WCN,WCN.TO,Waste Connections Inc.,Industrials,Environmental Services,CAD,Mid Cap,45.0
Equity,Canada,FFH,FFH.TO,Fairfax Financial Holdings,Financials,Property & Casualty Insurance,CAD,Mid Cap,45.0
Equity,Australia,BHP,BHP.AX,BHP Group Limited,Materials,Diversified Mining,AUD,Large Cap,150.0
Equity,Australia,CBA,CBA.AX,Commonwealth Bank of Australia,Financials,Diversified Banks,AUD,Large Cap,190.0
Equity,Australia,CSL,CSL.AX,CSL Limited,Health Care,Biotechnology,AUD,Large Cap,90.0
Equity,Australia,NAB,NAB.AX,National Australia Bank,Financials,Diversified Banks,AUD,Large Cap,95.0
Equity,Australia,WBC,WBC.AX,Westpac Banking Corporation,Financials,Diversified Banks,AUD,Large Cap,90.0
Equity,Australia,ANZ,ANZ.AX,ANZ Group Holdings,Financials,Diversified Banks,AUD,Large Cap,70.0
Equity,Australia,MQG,MQG.AX,Macquarie Group Limited,Financials,Investment Banking,AUD,Large Cap,65.0
Equity,Australia,WES,WES.AX,Wesfarmers Limited,Consumer Discretionary,Diversified Retail,AUD,Large Cap,65.0
Equity,Australia,WOW,WOW.AX,Woolworths Group Limited,Consumer Staples,Food Retail,AUD,Mid Cap,30.0
Equity,Australia,TLS,TLS.AX,Telstra Group Limited,Communication Services,Telecom Services,AUD,Mid Cap,35.0
Equity,Australia,RIO-AU,RIO.AX,Rio Tinto Limited,Materials,Diversified Mining,AUD,Large Cap,100.0
Equity,Australia,FMG,FMG.AX,Fortescue Ltd.,Materials,Steel,AUD,Mid Cap,30.0
Equity,Australia,WDS,WDS.AX,Woodside Energy Group,Energy,Oil & Gas E&P,AUD,Mid Cap,30.0
Equity,Australia,GMG,GMG.AX,Goodman Group,Real Estate,Industrial REITs,AUD,Mid Cap,45.0
Equity,Australia,TCL,TCL.AX,Transurban Group,Industrials,Highways & Railtracks,AUD,Mid Cap,30.0
Equity,Australia,COL,COL.AX,Coles Group Limited,Consumer Staples,Food Retail,AUD,Mid Cap,22.0
Equity,Australia,ALL,ALL.AX,Aristocrat Leisure Limited,Consumer Discretionary,Casinos & Gaming,AUD,Mid Cap,35.0
Equity,Australia,JHX,JHX.AX,James Hardie Industries,Industrials,Building Products,AUD,Mid Cap,12.0
Equity,Australia,RMD,RMD.AX,ResMed Inc.,Health Care,Health Care Equipment,AUD,Mid Cap,35.0
Equity,Australia,COH,COH.AX,Cochlear Limited,Health Care,Health Care Equipment,AUD,Mid Cap,18.0
Equity,Australia,QBE,QBE.AX,QBE Insurance Group,Financials,Property & Casualty Insurance,AUD,Mid Cap,25.0
Equity,Australia,SUN,SUN.AX,Suncorp Group Limited,Financials,Multi-line Insurance,AUD,Mid Cap,20.0
Equity,Australia,S32,S32.AX,South32 Limited,Materials,Diversified Mining,AUD,Mid Cap,15.0
Equity,Australia,ORG,ORG.AX,Origin Energy Limited,Utilities,Multi-Utilities,AUD,Mid Cap,15.0
Equity,Australia,STO,STO.AX,Santos Limited,Energy,Oil & Gas E&P,AUD,Mid Cap,15.0
Equity,Australia,BXB,BXB.AX,Brambles Limited,Industrials,Trading Companies,AUD,Mid Cap,20.0
Equity,Australia,AMC,AMC.AX,Amcor plc,Materials,Packaging,AUD,Mid Cap,18.0
Equity,India,RELIANCE,RELIANCE.NS,Reliance Industries Ltd.,Energy,Integrated Oil & Gas,INR,Mega Cap,210.0
Equity,India,TCS,TCS.NS,Tata Consultancy Services,Information Technology,IT Services,INR,Large Cap,160.0
Equity,India,HDFCBANK,HDFCBANK.NS,HDFC Bank Ltd.,Financials,Diversified Banks,INR,Large Cap,165.0
Equity,India,ICICIBANK,ICICIBANK.NS,ICICI Bank Ltd.,Financials,Diversified Banks,INR,Large Cap,115.0
Equity,India,INFY,INFY.NS,Infosys Ltd.,Information Technology,IT Services,INR,Large Cap,85.0
Equity,India,SBIN,SBIN.NS,State Bank of India,Financials,Diversified Banks,INR,Large Cap,75.0
Equity,India,BHARTIARTL,BHARTIARTL.NS,Bharti Airtel Ltd.,Communication Services,Wireless Telecom,INR,Large Cap,115.0
Equity,India,ITC,ITC.NS,ITC Ltd.,Consumer Staples,Tobacco,INR,Large Cap,55.0
Equity,India,HINDUNILVR,HINDUNILVR.NS,Hindustan Unilever Ltd.,Consumer Staples,Household Products,INR,Large Cap,65.0
Equity,India,LT,LT.NS,Larsen & Toubro Ltd.,Industrials,Construction & Engineering,INR,Large Cap,50.0
Equity,India,KOTAKBANK,KOTAKBANK.NS,Kotak Mahindra Bank Ltd.,Financials,Diversified Banks,INR,Mid Cap,45.0
Equity,India,AXISBANK,AXISBANK.NS,Axis Bank Ltd.,Financials,Diversified Banks,INR,Mid Cap,40.0
Equity,India,BAJFINANCE,BAJFINANCE.NS,Bajaj Finance Ltd.,Financials,Consumer Finance,INR,Large Cap,55.0
Equity,India,MARUTI,MARUTI.NS,Maruti Suzuki India Ltd.,Consumer Discretionary,Automobiles,INR,Mid Cap,45.0
Equity,India,SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries,Health Care,Pharmaceuticals,INR,Mid Cap,45.0
Equity,India,HCLTECH,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,IT Services,INR,Mid Cap,45.0
Equity,India,TITAN,TITAN.NS,Titan Company Ltd.,Consumer Discretionary,Apparel & Luxury Goods,INR,Mid Cap,30.0
Equity,India,ASIANPAINT,ASIANPAINT.NS,Asian Paints Ltd.,Materials,Specialty Chemicals,INR,Mid Cap,25.0
Equity,India,ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Ltd.,Materials,Construction Materials,INR,Mid Cap,35.0
Equity,India,WIPRO,WIPRO.NS,Wipro Ltd.,Information Technology,IT Services,INR,Mid Cap,30.0
Equity,India,ADANIENT,ADANIENT.NS,Adani Enterprises Ltd.,Industrials,Industrial Conglomerates,INR,Mid Cap,35.0
Equity,India,ADANIPORTS,ADANIPORTS.NS,Adani Ports and SEZ Ltd.,Industrials,Marine Ports & Services,INR,Mid Cap,30.0
Equity,India,TATAMOTORS,TATAMOTORS.NS,Tata Motors Ltd.,Consumer Discretionary,Automobiles,INR,Mid Cap,35.0
Equity,India,TATASTEEL,TATASTEEL.NS,Tata Steel Ltd.,Materials,Steel,INR,Mid Cap,22.0
Equity,India,M&M,M%26M.NS,Mahindra & Mahindra Ltd.,Consumer Discretionary,Automobiles,INR,Mid Cap,40.0
Equity,India,NTPC,NTPC.NS,NTPC Ltd.,Utilities,Electric Utilities,INR,Mid Cap,40.0
Equity,India,POWERGRID,POWERGRID.NS,Power Grid Corp of India,Utilities,Electric Utilities,INR,Mid Cap,30.0
Equity,India,COALINDIA,COALINDIA.NS,Coal India Ltd.,Energy,Coal,INR,Mid Cap,25.0
Equity,India,JSWSTEEL,JSWSTEEL.NS,JSW Steel Ltd.,Materials,Steel,INR,Mid Cap,25.0
Equity,India,NESTLEIND,NESTLEIND.NS,Nestle India Ltd.,Consumer Staples,Packaged Foods,INR,Mid Cap,27.0
Equity,India,BAJAJFINSV,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financials,Diversified Financial Services,INR,Mid Cap,30.0
Equity,India,INDUSINDBK,INDUSINDBK.NS,IndusInd Bank Ltd.,Financials,Diversified Banks,INR,Mid Cap,10.0
Equity,India,HINDALCO,HINDALCO.NS,Hindalco Industries Ltd.,Materials,Aluminum,INR,Mid Cap,18.0
Equity,India,DRREDDY,DRREDDY.NS,Dr. Reddy's Laboratories,Health Care,Pharmaceuticals,INR,Mid Cap,15.0
Equity,India,CIPLA,CIPLA.NS,Cipla Ltd.,Health Care,Pharmaceuticals,INR,Mid Cap,14.0
Equity,Brazil,PETR4,PETR4.SA,Petroleo Brasileiro SA (Petrobras),Energy,Integrated Oil & Gas,BRL,Large Cap,90.0
Equity,Brazil,VALE3,VALE3.SA,Vale SA,Materials,Diversified Mining,BRL,Large Cap,55.0
Equity,Brazil,ITUB4,ITUB4.SA,Itau Unibanco Holding SA,Financials,Diversified Banks,BRL,Large Cap,65.0
Equity,Brazil,BBDC4,BBDC4.SA,Banco Bradesco SA,Financials,Diversified Banks,BRL,Mid Cap,30.0
Equity,Brazil,BBAS3,BBAS3.SA,Banco do Brasil SA,Financials,Diversified Banks,BRL,Mid Cap,25.0
Equity,Brazil,B3SA3,B3SA3.SA,B3 SA - Brasil Bolsa Balcao,Financials,Financial Exchanges & Data,BRL,Mid Cap,12.0
Equity,Brazil,ABEV3,ABEV3.SA,Ambev SA,Consumer Staples,Brewers,BRL,Mid Cap,40.0
Equity,Brazil,WEGE3,WEGE3.SA,WEG SA,Industrials,Electrical Equipment,BRL,Mid Cap,25.0
Equity,Brazil,RENT3,RENT3.SA,Localiza Rent a Car SA,Industrials,Commercial Services,BRL,Mid Cap,10.0
Equity,Brazil,SUZB3,SUZB3.SA,Suzano SA,Materials,Paper Products,BRL,Mid Cap,15.0
Equity,Brazil,JBSS3,JBSS3.SA,JBS SA,Consumer Staples,Packaged Foods,BRL,Mid Cap,15.0
Equity,Brazil,ELET3,ELET3.SA,Centrais Eletricas Brasileiras (Eletrobras),Utilities,Electric Utilities,BRL,Mid Cap,18.0
Equity,Brazil,GGBR4,GGBR4.SA,Gerdau SA,Materials,Steel,BRL,Small Cap,8.0
Equity,Brazil,CSNA3,CSNA3.SA,Companhia Siderurgica Nacional,Materials,Steel,BRL,Small Cap,4.0
Equity,Brazil,HAPV3,HAPV3.SA,Hapvida Participacoes e Investimentos,Health Care,Managed Health Care,BRL,Small Cap,8.0
Equity,Brazil,EQTL3,EQTL3.SA,Equatorial Energia SA,Utilities,Electric Utilities,BRL,Mid Cap,12.0
Equity,Brazil,CPFE3,CPFE3.SA,CPFL Energia SA,Utilities,Electric Utilities,BRL,Mid Cap,10.0
Equity,Brazil,UGPA3,UGPA3.SA,Ultrapar Participacoes SA,Energy,Oil & Gas Refining & Marketing,BRL,Small Cap,6.0
Equity,Brazil,LREN3,LREN3.SA,Lojas Renner SA,Consumer Discretionary,Apparel Retail,BRL,Small Cap,5.0
Equity,Brazil,CSAN3,CSAN3.SA,Cosan SA,Energy,Oil & Gas Refining & Marketing,BRL,Small Cap,6.0
Equity,Brazil,TIMS3,TIMS3.SA,TIM SA,Communication Services,Wireless Telecom,BRL,Small Cap,8.0
Equity,Brazil,VIVT3,VIVT3.SA,Telefonica Brasil SA (Vivo),Communication Services,Telecom Services,BRL,Mid Cap,10.0
Equity,Brazil,RADL3,RADL3.SA,Raia Drogasil SA,Consumer Staples,Drug Retail,BRL,Mid Cap,10.0
Equity,Brazil,KLBN11,KLBN11.SA,Klabin SA,Materials,Paper Products,BRL,Small Cap,6.0
Equity,China/Hong Kong,0700,0700.HK,Tencent Holdings Ltd.,Communication Services,Interactive Media,HKD,Mega Cap,500.0
Equity,China/Hong Kong,9988,9988.HK,Alibaba Group Holding Ltd.,Consumer Discretionary,Internet Retail,HKD,Mega Cap,280.0
Equity,China/Hong Kong,0005,0005.HK,HSBC Holdings plc,Financials,Diversified Banks,HKD,Large Cap,170.0
Equity,China/Hong Kong,1299,1299.HK,AIA Group Ltd.,Financials,Life Insurance,HKD,Large Cap,85.0
Equity,China/Hong Kong,3690,3690.HK,Meituan,Consumer Discretionary,Internet Retail,HKD,Large Cap,85.0
Equity,China/Hong Kong,0939,0939.HK,China Construction Bank Corp.,Financials,Diversified Banks,HKD,Large Cap,190.0
Equity,China/Hong Kong,1398,1398.HK,Industrial and Commercial Bank of China,Financials,Diversified Banks,HKD,Mega Cap,220.0
Equity,China/Hong Kong,3988,3988.HK,Bank of China Ltd.,Financials,Diversified Banks,HKD,Large Cap,150.0
Equity,China/Hong Kong,0941,0941.HK,China Mobile Ltd.,Communication Services,Wireless Telecom,HKD,Mega Cap,210.0
Equity,China/Hong Kong,0883,0883.HK,CNOOC Ltd.,Energy,Oil & Gas E&P,HKD,Large Cap,90.0
Equity,China/Hong Kong,0857,0857.HK,PetroChina Company Ltd.,Energy,Integrated Oil & Gas,HKD,Mega Cap,200.0
Equity,China/Hong Kong,2318,2318.HK,Ping An Insurance Group,Financials,Life Insurance,HKD,Large Cap,110.0
Equity,China/Hong Kong,9618,9618.HK,JD.com Inc.,Consumer Discretionary,Internet Retail,HKD,Large Cap,55.0
Equity,China/Hong Kong,9999,9999.HK,NetEase Inc.,Communication Services,Interactive Home Entertainment,HKD,Large Cap,65.0
Equity,China/Hong Kong,1810,1810.HK,Xiaomi Corporation,Information Technology,Technology Hardware,HKD,Large Cap,150.0
Equity,China/Hong Kong,1211,1211.HK,BYD Company Ltd.,Consumer Discretionary,Automobiles,HKD,Large Cap,130.0
Equity,China/Hong Kong,2628,2628.HK,China Life Insurance Company,Financials,Life Insurance,HKD,Large Cap,90.0
Equity,China/Hong Kong,0386,0386.HK,China Petroleum & Chemical (Sinopec),Energy,Integrated Oil & Gas,HKD,Large Cap,60.0
Equity,China/Hong Kong,0388,0388.HK,Hong Kong Exchanges and Clearing,Financials,Financial Exchanges & Data,HKD,Large Cap,55.0
Equity,China/Hong Kong,0016,0016.HK,Sun Hung Kai Properties Ltd.,Real Estate,Diversified Real Estate,HKD,Mid Cap,25.0
Equity,China/Hong Kong,0001,0001.HK,CK Hutchison Holdings Ltd.,Industrials,Diversified Support Services,HKD,Mid Cap,20.0
Equity,China/Hong Kong,0823,0823.HK,Link Real Estate Investment Trust,Real Estate,Diversified REITs,HKD,Mid Cap,12.0
Equity,China/Hong Kong,0027,0027.HK,Galaxy Entertainment Group,Consumer Discretionary,Casinos & Gaming,HKD,Mid Cap,20.0
Equity,China/Hong Kong,1928,1928.HK,Sands China Ltd.,Consumer Discretionary,Casinos & Gaming,HKD,Mid Cap,20.0
Equity,China/Hong Kong,3968,3968.HK,China Merchants Bank,Financials,Diversified Banks,HKD,Large Cap,130.0
Equity,China/Hong Kong,0175,0175.HK,Geely Automobile Holdings,Consumer Discretionary,Automobiles,HKD,Mid Cap,22.0
Equity,China/Hong Kong,2015,2015.HK,Li Auto Inc.,Consumer Discretionary,Automobiles,HKD,Mid Cap,25.0
Equity,China/Hong Kong,1024,1024.HK,Kuaishou Technology,Communication Services,Interactive Media,HKD,Mid Cap,25.0
Equity,China/Hong Kong,2020,2020.HK,Anta Sports Products Ltd.,Consumer Discretionary,Apparel,HKD,Mid Cap,20.0
Mutual Fund,United States,VFIAX,VFIAX,Vanguard 500 Index Fund Admiral Shares,Large Blend,Index Fund,USD,--,
Mutual Fund,United States,FXAIX,FXAIX,Fidelity 500 Index Fund,Large Blend,Index Fund,USD,--,
Mutual Fund,United States,VTSAX,VTSAX,Vanguard Total Stock Market Index Fund Admiral,Total Market,Index Fund,USD,--,
Mutual Fund,United States,SWPPX,SWPPX,Schwab S&P 500 Index Fund,Large Blend,Index Fund,USD,--,
Mutual Fund,United States,VBTLX,VBTLX,Vanguard Total Bond Market Index Fund Admiral,Intermediate Bond,Bond Fund,USD,--,
Mutual Fund,United States,VTIAX,VTIAX,Vanguard Total International Stock Index Fund,Foreign Large Blend,Index Fund,USD,--,
Mutual Fund,United States,VWELX,VWELX,Vanguard Wellington Fund Investor Shares,Allocation,Balanced Fund,USD,--,
Mutual Fund,United States,FCNTX,FCNTX,Fidelity Contrafund,Large Growth,Actively Managed,USD,--,
Mutual Fund,United States,DODGX,DODGX,Dodge & Cox Stock Fund,Large Value,Actively Managed,USD,--,
Mutual Fund,United States,PTTRX,PTTRX,PIMCO Total Return Fund,Intermediate Bond,Bond Fund,USD,--,
Crypto,Global,BTC,BTC-USD,Bitcoin,Store of Value,Layer 1,USD,--,
Crypto,Global,ETH,ETH-USD,Ethereum,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,USDT,USDT-USD,Tether,Stablecoin,Fiat-backed Stablecoin,USD,--,
Crypto,Global,BNB,BNB-USD,BNB,Exchange Token,Layer 1,USD,--,
Crypto,Global,SOL,SOL-USD,Solana,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,USDC,USDC-USD,USD Coin,Stablecoin,Fiat-backed Stablecoin,USD,--,
Crypto,Global,XRP,XRP-USD,XRP,Payments,Payments,USD,--,
Crypto,Global,DOGE,DOGE-USD,Dogecoin,Meme,Meme Coin,USD,--,
Crypto,Global,ADA,ADA-USD,Cardano,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,TON,TON11419-USD,Toncoin,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,AVAX,AVAX-USD,Avalanche,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,SHIB,SHIB-USD,Shiba Inu,Meme,Meme Coin,USD,--,
Crypto,Global,TRX,TRX-USD,TRON,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,DOT,DOT-USD,Polkadot,Interoperability,Layer 0,USD,--,
Crypto,Global,LINK,LINK-USD,Chainlink,Oracle,Oracle / Middleware,USD,--,
Crypto,Global,MATIC,POL-USD,Polygon (POL),Scaling,Layer 2,USD,--,
Crypto,Global,BCH,BCH-USD,Bitcoin Cash,Payments,Layer 1,USD,--,
Crypto,Global,LTC,LTC-USD,Litecoin,Payments,Layer 1,USD,--,
Crypto,Global,NEAR,NEAR-USD,NEAR Protocol,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,ICP,ICP-USD,Internet Computer,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,UNI,UNI7083-USD,Uniswap,DeFi,Decentralized Exchange,USD,--,
Crypto,Global,APT,APT21794-USD,Aptos,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,ETC,ETC-USD,Ethereum Classic,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,XLM,XLM-USD,Stellar,Payments,Payments,USD,--,
Crypto,Global,ATOM,ATOM-USD,Cosmos Hub,Interoperability,Layer 0,USD,--,
Crypto,Global,HBAR,HBAR-USD,Hedera,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,FIL,FIL-USD,Filecoin,Infrastructure,Decentralized Storage,USD,--,
Crypto,Global,ARB,ARB11841-USD,Arbitrum,Scaling,Layer 2,USD,--,
Crypto,Global,OP,OP-USD,Optimism,Scaling,Layer 2,USD,--,
Crypto,Global,VET,VET-USD,VeChain,Supply Chain,Layer 1,USD,--,
Crypto,Global,MKR,MKR-USD,Maker,DeFi,Lending / Stablecoin Issuer,USD,--,
Crypto,Global,AAVE,AAVE-USD,Aave,DeFi,Lending,USD,--,
Crypto,Global,ALGO,ALGO-USD,Algorand,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,SAND,SAND-USD,The Sandbox,Metaverse / Gaming,Gaming Token,USD,--,
Crypto,Global,MANA,MANA-USD,Decentraland,Metaverse / Gaming,Gaming Token,USD,--,
Crypto,Global,GRT,GRT6719-USD,The Graph,Infrastructure,Indexing Protocol,USD,--,
Crypto,Global,INJ,INJ-USD,Injective,DeFi,Derivatives Chain,USD,--,
Crypto,Global,SUI,SUI20947-USD,Sui,Smart Contract Platform,Layer 1,USD,--,
Crypto,Global,RUNE,RUNE-USD,THORChain,DeFi,Cross-chain DEX,USD,--,
Crypto,Global,PEPE,PEPE24478-USD,Pepe,Meme,Meme Coin,USD,--,
Commodity,Global,GC,GC=F,Gold Futures,Precious Metals,Futures,USD,--,
Commodity,Global,SI,SI=F,Silver Futures,Precious Metals,Futures,USD,--,
Commodity,Global,PL,PL=F,Platinum Futures,Precious Metals,Futures,USD,--,
Commodity,Global,PA,PA=F,Palladium Futures,Precious Metals,Futures,USD,--,
Commodity,Global,HG,HG=F,Copper Futures,Industrial Metals,Futures,USD,--,
Commodity,Global,CL,CL=F,WTI Crude Oil Futures,Energy,Futures,USD,--,
Commodity,Global,BZ,BZ=F,Brent Crude Oil Futures,Energy,Futures,USD,--,
Commodity,Global,NG,NG=F,Natural Gas Futures,Energy,Futures,USD,--,
Commodity,Global,RB,RB=F,RBOB Gasoline Futures,Energy,Futures,USD,--,
Commodity,Global,HO,HO=F,Heating Oil Futures,Energy,Futures,USD,--,
Commodity,Global,ZC,ZC=F,Corn Futures,Agriculture,Futures,USD,--,
Commodity,Global,ZW,ZW=F,Wheat Futures,Agriculture,Futures,USD,--,
Commodity,Global,ZS,ZS=F,Soybean Futures,Agriculture,Futures,USD,--,
Commodity,Global,KC,KC=F,Coffee Futures,Agriculture,Futures,USD,--,
Commodity,Global,CT,CT=F,Cotton Futures,Agriculture,Futures,USD,--,
Commodity,Global,SB,SB=F,Sugar Futures,Agriculture,Futures,USD,--,
Commodity,Global,CC,CC=F,Cocoa Futures,Agriculture,Futures,USD,--,
Commodity,Global,LE,LE=F,Live Cattle Futures,Agriculture,Futures,USD,--,
Commodity,Global,GLD,GLD,SPDR Gold Shares,Precious Metals,ETF,USD,--,
Commodity,Global,SLV,SLV,iShares Silver Trust,Precious Metals,ETF,USD,--,
Commodity,Global,USO,USO,United States Oil Fund,Energy,ETF,USD,--,
Commodity,Global,UNG,UNG,United States Natural Gas Fund,Energy,ETF,USD,--,
Commodity,Global,DBC,DBC,Invesco DB Commodity Index Tracking,Broad Commodities,ETF,USD,--,
Commodity,Global,DBA,DBA,Invesco DB Agriculture Fund,Agriculture,ETF,USD,--,
Currency,Global,DXY,DX-Y.NYB,US Dollar Index,Dollar Index,Index,USD,--,
Currency,Global,EURUSD,EURUSD=X,Euro / US Dollar,Major FX,Pair,USD,--,
Currency,Global,GBPUSD,GBPUSD=X,British Pound / US Dollar,Major FX,Pair,USD,--,
Currency,Global,USDJPY,USDJPY=X,US Dollar / Japanese Yen,Major FX,Pair,JPY,--,
Currency,Global,USDCHF,USDCHF=X,US Dollar / Swiss Franc,Major FX,Pair,CHF,--,
Currency,Global,AUDUSD,AUDUSD=X,Australian Dollar / US Dollar,Major FX,Pair,USD,--,
Currency,Global,USDCAD,USDCAD=X,US Dollar / Canadian Dollar,Major FX,Pair,CAD,--,
Currency,Global,NZDUSD,NZDUSD=X,New Zealand Dollar / US Dollar,Major FX,Pair,USD,--,
Currency,Global,EURGBP,EURGBP=X,Euro / British Pound,Major FX,Cross,GBP,--,
Currency,Global,EURJPY,EURJPY=X,Euro / Japanese Yen,Major FX,Cross,JPY,--,
Currency,Global,USDCNY,USDCNY=X,US Dollar / Chinese Yuan,EM FX,Pair,CNY,--,
Currency,Global,USDZAR,USDZAR=X,US Dollar / South African Rand,EM FX,Pair,ZAR,--,
Currency,Global,USDINR,USDINR=X,US Dollar / Indian Rupee,EM FX,Pair,INR,--,
Currency,Global,USDBRL,USDBRL=X,US Dollar / Brazilian Real,EM FX,Pair,BRL,--,
Currency,Global,USDHKD,USDHKD=X,US Dollar / Hong Kong Dollar,EM FX,Pair,HKD,--,
Currency,Global,USDMXN,USDMXN=X,US Dollar / Mexican Peso,EM FX,Pair,MXN,--,
Bond/Rate,United States,IRX,^IRX,13-Week Treasury Bill Yield,Government Yields,Short-term Rate,USD,--,
Bond/Rate,United States,FVX,^FVX,5-Year Treasury Yield,Government Yields,Medium-term Rate,USD,--,
Bond/Rate,United States,TNX,^TNX,10-Year Treasury Yield,Government Yields,Long-term Rate,USD,--,
Bond/Rate,United States,TYX,^TYX,30-Year Treasury Yield,Government Yields,Long-term Rate,USD,--,
Bond/Rate,United States,SHY,SHY,iShares 1-3 Year Treasury Bond ETF,Government Bonds,Short-term ETF,USD,--,
Bond/Rate,United States,IEI,IEI,iShares 3-7 Year Treasury Bond ETF,Government Bonds,Medium-term ETF,USD,--,
Bond/Rate,United States,IEF,IEF,iShares 7-10 Year Treasury Bond ETF,Government Bonds,Medium-term ETF,USD,--,
